iso3_exp,exporter,GEO,nGDP,rank,share,sector,NACEr1,CO2_intensity,destination,X,X_CBAM
COL,Colombia,Americas,282720.09,37,.0020944851,"Machinery, nec",29,.19455881,RoW,467745.5189569192,9749.096905122511
COL,Colombia,Americas,282720.09,37,.0020944851,Electrical and optical equipment,30t33,.20186955,EU27,22000.44810029678,0
COL,Colombia,Americas,282720.09,37,.0020944851,Electrical and optical equipment,30t33,.20186955,RoW,544918.1542106679,0
COL,Colombia,Americas,282720.09,37,.0020944851,Transport equipment,34t35,.29114175,EU27,21248.93550931104,0
COL,Colombia,Americas,282720.09,37,.0020944851,Transport equipment,34t35,.29114175,RoW,674542.9295025002,0
COL,Colombia,Americas,282720.09,37,.0020944851,Manufacturing nec; recycling,36t37,.26614583,EU27,46523.64709117892,1948.768966674805
COL,Colombia,Americas,282720.09,37,.0020944851,Manufacturing nec; recycling,36t37,.26614583,RoW,574432.6065952725,41535.42418670654
COL,Colombia,Americas,282720.09,37,.0020944851,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,1482303.983919504,0
COL,Colombia,Americas,282720.09,37,.0020944851,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,3665208.870005206,0
COL,Colombia,Americas,282720.09,37,.0020944851,Mining and quarrying,C,1.4879924,EU27,3049616.080405102,35.58200091123581
COL,Colombia,Americas,282720.09,37,.0020944851,Mining and quarrying,C,1.4879924,RoW,10561788.06395764,90.73699941858649
COG,Congo,Africa,10931.328,61,.00061940507,"Food , beverages and tobacco",15t16,.35987267,EU27,5115.91102806665,0
COG,Congo,Africa,10931.328,61,.00061940507,"Food , beverages and tobacco",15t16,.35987267,RoW,5979.823136390187,0
COG,Congo,Africa,10931.328,61,.00061940507,Textiles and textile,17t18,.34086084,EU27,198.7859993574675,0
COG,Congo,Africa,10931.328,61,.00061940507,Textiles and textile,17t18,.34086084,RoW,2328.021996656084,0
COG,Congo,Africa,10931.328,61,.00061940507,"Leather, leather and footwear",19,.19375706,EU27,418.3650074079633,0
COG,Congo,Africa,10931.328,61,.00061940507,"Leather, leather and footwear",19,.19375706,RoW,263.6300015794113,0
COG,Congo,Africa,10931.328,61,.00061940507,Wood and of wood and cork,20,.46805823,EU27,43377.37259308808,0
COG,Congo,Africa,10931.328,61,.00061940507,Wood and of wood and cork,20,.46805823,RoW,111039.263563992,0
COG,Congo,Africa,10931.328,61,.00061940507,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,39.05899881699588,0
COG,Congo,Africa,10931.328,61,.00061940507,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,459.1880053274799,0
COG,Congo,Africa,10931.328,61,.00061940507,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,45421.59960241616,0
COG,Congo,Africa,10931.328,61,.00061940507,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,106272.2346880101,0
COG,Congo,Africa,10931.328,61,.00061940507,Chemicals and chemical,24,1.4067867,EU27,3478.379048062488,0
COG,Congo,Africa,10931.328,61,.00061940507,Chemicals and chemical,24,1.4067867,RoW,11878.96977338172,225.8189972937107
COG,Congo,Africa,10931.328,61,.00061940507,Rubber and plastics,25,.2790187,EU27,288.9480053102598,0
COG,Congo,Africa,10931.328,61,.00061940507,Rubber and plastics,25,.2790187,RoW,720.5390010271221,0
COG,Congo,Africa,10931.328,61,.00061940507,Other non-metallic mineral,26,4.8430367,EU27,451.8359901709482,2.204999923706055
COG,Congo,Africa,10931.328,61,.00061940507,Other non-metallic mineral,26,4.8430367,RoW,1232.744020426879,157.5040029473603
COG,Congo,Africa,10931.328,61,.00061940507,Basic metals and fabricated metal,27t28,1.9624588,EU27,710032.5670804747,7638.801004926907
COG,Congo,Africa,10931.328,61,.00061940507,Basic metals and fabricated metal,27t28,1.9624588,RoW,1054730.493083097,21531.15797892888
COG,Congo,Africa,10931.328,61,.00061940507,"Machinery, nec",29,.19455881,EU27,57615.86836308613,0
COG,Congo,Africa,10931.328,61,.00061940507,"Machinery, nec",29,.19455881,RoW,104780.7027293204,72.37400032579899
COG,Congo,Africa,10931.328,61,.00061940507,Electrical and optical equipment,30t33,.20186955,EU27,5432.803992492612,0
COG,Congo,Africa,10931.328,61,.00061940507,Electrical and optical equipment,30t33,.20186955,RoW,42232.90967509255,0
COG,Congo,Africa,10931.328,61,.00061940507,Transport equipment,34t35,.29114175,EU27,2268363.147639537,0
COG,Congo,Africa,10931.328,61,.00061940507,Transport equipment,34t35,.29114175,RoW,1954689.565709323,0
COG,Congo,Africa,10931.328,61,.00061940507,Manufacturing nec; recycling,36t37,.26614583,EU27,13349.57006821968,903.5150299072266
COG,Congo,Africa,10931.328,61,.00061940507,Manufacturing nec; recycling,36t37,.26614583,RoW,23323.751839626,1506.019983291626
COG,Congo,Africa,10931.328,61,.00061940507,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,41779.58208319917,0
COG,Congo,Africa,10931.328,61,.00061940507,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,176858.9242060189,0
COG,Congo,Africa,10931.328,61,.00061940507,Mining and quarrying,C,1.4879924,EU27,493788.1168414224,0
COG,Congo,Africa,10931.328,61,.00061940507,Mining and quarrying,C,1.4879924,RoW,2285401.450444318,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Food , beverages and tobacco",15t16,.35987267,EU27,297497.1192088919,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Food , beverages and tobacco",15t16,.35987267,RoW,1640932.178450103,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Textiles and textile,17t18,.34086084,EU27,22468.61402628454,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Textiles and textile,17t18,.34086084,RoW,124805.7731647011,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Leather, leather and footwear",19,.19375706,EU27,884.5369963890407,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Leather, leather and footwear",19,.19375706,RoW,6153.126976035419,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Wood and of wood and cork,20,.46805823,EU27,471.2139932855498,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Wood and of wood and cork,20,.46805823,RoW,50609.6402913956,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,728.1100025625201,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,246111.2442988589,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,6.353000104427338,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,2991.514035961591,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Chemicals and chemical,24,1.4067867,EU27,6302.289976032451,42.34600014053285
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Chemicals and chemical,24,1.4067867,RoW,664201.3662013792,28738.54607316293
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Rubber and plastics,25,.2790187,EU27,20865.3372843049,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Rubber and plastics,25,.2790187,RoW,575864.6554545945,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Other non-metallic mineral,26,4.8430367,EU27,1106.440974678728,3.581999890506268
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Other non-metallic mineral,26,4.8430367,RoW,136663.6551405679,28112.08229707158
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Basic metals and fabricated metal,27t28,1.9624588,EU27,13039.96890879713,8304.88398955483
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Basic metals and fabricated metal,27t28,1.9624588,RoW,295507.5519430169,223340.0337528626
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Machinery, nec",29,.19455881,EU27,6808.188020576141,.8099999949336052
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Machinery, nec",29,.19455881,RoW,111236.9387349897,512.4269998151576
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Electrical and optical equipment,30t33,.20186955,EU27,884199.002580011,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Electrical and optical equipment,30t33,.20186955,RoW,3469944.514365513,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Transport equipment,34t35,.29114175,EU27,1621.9510036516,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Transport equipment,34t35,.29114175,RoW,33625.9079607341,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Manufacturing nec; recycling,36t37,.26614583,EU27,5987.453969270689,225.7619934082031
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Manufacturing nec; recycling,36t37,.26614583,RoW,150293.6764028412,17885.84414602257
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,1177471.467065187,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,1906920.25781483,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Mining and quarrying,C,1.4879924,EU27,96.98899883031845,0
CRI,Costa Rica,Americas,58847.016,55,.00076761266,Mining and quarrying,C,1.4879924,RoW,6101.981069584959,122.6699978113174
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Food , beverages and tobacco",15t16,.35987267,EU27,1235114.623051726,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Food , beverages and tobacco",15t16,.35987267,RoW,1077754.854865318,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Textiles and textile,17t18,.34086084,EU27,5821.008007095195,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Textiles and textile,17t18,.34086084,RoW,76200.351710574,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Leather, leather and footwear",19,.19375706,EU27,3106.128996740095,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Leather, leather and footwear",19,.19375706,RoW,56429.66244779783,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Wood and of wood and cork,20,.46805823,EU27,71420.02936925541,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Wood and of wood and cork,20,.46805823,RoW,94139.21277728432,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,15463.4481645911,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,54401.18260857835,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,28679.68042634428,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,720438.3150183014,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Chemicals and chemical,24,1.4067867,EU27,17785.95891056512,177.4900054931641
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Chemicals and chemical,24,1.4067867,RoW,365634.7237633545,13951.75635944633
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Rubber and plastics,25,.2790187,EU27,1448.007998901419,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Rubber and plastics,25,.2790187,RoW,203014.6890583384,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Other non-metallic mineral,26,4.8430367,EU27,232.0370020279661,21.92300052940845
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Other non-metallic mineral,26,4.8430367,RoW,4431.725945071667,1312.627991050482
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Basic metals and fabricated metal,27t28,1.9624588,EU27,36939.33045878226,12722.28610675957
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Basic metals and fabricated metal,27t28,1.9624588,RoW,889858.2352007045,75566.29648922302
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Machinery, nec",29,.19455881,EU27,15906.31698186789,.8820000067353249
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Machinery, nec",29,.19455881,RoW,152219.3314475084,104.0199965359643
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Electrical and optical equipment,30t33,.20186955,EU27,10104.23194781446,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Electrical and optical equipment,30t33,.20186955,RoW,57373.3450579911,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Transport equipment,34t35,.29114175,EU27,14106.57692227326,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Transport equipment,34t35,.29114175,RoW,280324.1608765768,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Manufacturing nec; recycling,36t37,.26614583,EU27,105570.5674075703,60.72900009155273
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Manufacturing nec; recycling,36t37,.26614583,RoW,247422.5839882608,110241.5313322954
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,2694318.344731432,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,3090142.195147068,0
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Mining and quarrying,C,1.4879924,EU27,506054.258491613,18.85599946975708
CIV,Cote d'Ivoire,Africa,48407.762,54,.00080344465,Mining and quarrying,C,1.4879924,RoW,283356.8862069673,201.1260000204202
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Food , beverages and tobacco",15t16,.35987267,EU27,3132.096029552631,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Food , beverages and tobacco",15t16,.35987267,RoW,12563.00193465396,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Textiles and textile,17t18,.34086084,EU27,505.6199921360239,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Textiles and textile,17t18,.34086084,RoW,3784.773978334502,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Leather, leather and footwear",19,.19375706,EU27,99.82500103069469,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Leather, leather and footwear",19,.19375706,RoW,202.407003362081,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Wood and of wood and cork,20,.46805823,EU27,15042.31814318895,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Wood and of wood and cork,20,.46805823,RoW,18442.86986731319,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,80.11900019273162,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,361.1849994855002,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,7633.317884802818,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,311061.2914712429,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Chemicals and chemical,24,1.4067867,EU27,1867.55794445239,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Chemicals and chemical,24,1.4067867,RoW,366303.8308426613,48.30900192260742
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Rubber and plastics,25,.2790187,EU27,147.4780028946698,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Rubber and plastics,25,.2790187,RoW,1694.366009034915,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Other non-metallic mineral,26,4.8430367,EU27,11.30500012636185,.5960000157356262
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Other non-metallic mineral,26,4.8430367,RoW,1806.547024938278,10.33099964819849
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Basic metals and fabricated metal,27t28,1.9624588,EU27,428614.8137034718,214.7980025205761
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Basic metals and fabricated metal,27t28,1.9624588,RoW,4297972.877029264,2065.690029201331
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Machinery, nec",29,.19455881,EU27,2731.720962878317,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Machinery, nec",29,.19455881,RoW,20797.79405410029,7.917000099085271
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Electrical and optical equipment,30t33,.20186955,EU27,2036.953001145972,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Electrical and optical equipment,30t33,.20186955,RoW,9831.647021152661,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Transport equipment,34t35,.29114175,EU27,1669.757984399796,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Transport equipment,34t35,.29114175,RoW,41754.85137001611,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Manufacturing nec; recycling,36t37,.26614583,EU27,8212.934802427888,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Manufacturing nec; recycling,36t37,.26614583,RoW,40261.28049942572,407.081995010376
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,52304.89232226461,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,64050.66186641157,0
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Mining and quarrying,C,1.4879924,EU27,312045.4214557623,2.194000005722046
COD,Democratic Republic of Congo,Africa,40337.512,70,.00047817445,Mining and quarrying,C,1.4879924,RoW,1361955.355586371,12.85200023651123
DOM,Dominican Republic,Americas,75704.648,58,.00067312672,"Food , beverages and tobacco",15t16,.35987267,EU27,126096.1979886602,0
DOM,Dominican Republic,Americas,75704.648,58,.00067312672,"Food , beverages and tobacco",15t16,.35987267,RoW,1477231.548485699,0
DOM,Dominican Republic,Americas,75704.648,58,.00067312672,Textiles and textile,17t18,.34086084,EU27,19027.21182048495,0
DOM,Dominican Republic,Americas,75704.648,58,.00067312672,Textiles and textile,17t18,.34086084,RoW,1262932.65301189,0
DOM,Dominican Republic,Americas,75704.648,58,.00067312672,"Leather, leather and footwear",19,.19375706,EU27,96146.90356356069,0
DOM,Dominican Republic,Americas,75704.648,58,.00067312672,"Leather, leather and footwear",19,.19375706,RoW,331981.151237599,0
DOM,Dominican Republic,Americas,75704.648,58,.00067312672,Wood and of wood and cork,20,.46805823,EU27,181.9910003757104,0
DOM,Dominican Republic,Americas,75704.648,58,.00067312672,Wood and of wood and cork,20,.46805823,RoW,5838.10399610654,0
DOM,Dominican Republic,Americas,75704.648,58,.00067312672,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,1163.128995344043,0
